"...1","latitude","longitude","datetime","Wildfire","pr","rmax","rmin","sph","srad","tmmn","tmmx","vs","bi","fm100","fm1000","erc","etr","pet","vpd","region"
3838460,31.1373169991644,-88.9687,2025-01-07,"No",0,66.4,39.8,0.0023,144.5,270.6,279.4,4.4,28,15.8,19.6,26,2.7,1.8,0.36,"South"
3838461,31.1373169991644,-88.9687,2025-01-08,"No",0,71.9,34.5,0.00226,145.6,269.3,281.1,3.8,28,14.4,19.3,28,2.8,1.8,0.4,"South"
3838462,31.1373169991644,-88.9687,2025-01-09,"No",9.3,68.7,32.8,0.00226,124.9,269.9,281.8,3.7,0,14.7,19.5,18,2.9,1.9,0.44,"South"
3838463,31.1373169991644,-88.9687,2025-01-10,"No",17.3,84.5,64.5,0.00403,31.8,275.1,280.8,4.2,0,17.3,20,14,1.5,1,0.22,"South"
3838464,31.1373169991644,-88.9687,2025-01-11,"No",0,89.4,43.3,0.00286,146.3,269.6,281.4,2.9,23,16.9,19.8,24,2.1,1.4,0.32,"South"
3838465,31.1373169991644,-88.9687,2025-01-12,"No",19.2,100,48.7,0.00359,70.8,269.3,283.1,3.4,0,19.9,20.6,12,1.8,1.2,0.26,"South"
3838466,31.1373169991644,-88.9687,2025-01-13,"No",0,100,41.4,0.00442,66.3,272,288.6,4.1,23,19.7,20.6,19,2.9,1.9,0.45,"South"
3838467,31.1373169991644,-88.9687,2025-01-14,"No",0,73.7,31.6,0.0028,143.9,271.9,285.5,3.5,24,17,20.3,24,3.3,2.2,0.55,"South"
3838468,31.1373169991644,-88.9687,2025-01-15,"No",0,78,31.9,0.0033,86.4,273.4,287.9,2.3,21,15.5,20.1,25,2.8,1.9,0.62,"South"
3838469,31.1373169991644,-88.9687,2025-01-16,"No",0,95.9,31.6,0.00368,153.3,272.1,289.7,1.9,20,16,20.1,26,2.7,1.9,0.63,"South"
3838470,31.1373169991644,-88.9687,2025-01-17,"No",0.8,100,40.5,0.00505,125.4,271.9,291,3.9,0,17,19.8,15,3.1,2.1,0.49,"South"
3838471,31.1373169991644,-88.9687,2025-01-18,"No",0,100,48.3,0.00842,99.8,278.7,296.5,5.2,28,17.7,19.8,22,3.5,2.4,0.53,"South"
3838472,31.1373169991644,-88.9687,2025-01-19,"No",0,100,44.1,0.00297,142.8,267.8,281.7,6.8,33,18.3,19.5,23,2.7,1.8,0.28,"South"
3838473,31.1373169991644,-88.9687,2025-01-20,"No",0,47.9,26,0.00132,159.4,267.4,277.2,5.6,35,15,19,29,3.4,2.2,0.4,"South"
3838474,31.1373169991644,-88.9687,2025-01-21,"No",3.5,71,42.9,0.00137,66.7,262.9,271.2,6.1,0,14.6,19,19,1.8,1.2,0.18,"South"
3838475,31.1373169991644,-88.9687,2025-01-22,"No",0,66.6,24.3,0.00118,167.2,261.8,276.5,2.4,25,13.1,18.7,32,2,1.4,0.33,"South"
3838476,31.1373169991644,-88.9687,2025-01-23,"No",0,63.3,21.2,0.00158,152.3,266.2,282.5,2.4,26,11.9,18.4,34,2.8,1.9,0.52,"South"
3838477,31.1373169991644,-88.9687,2025-01-24,"No",0,72.2,22.3,0.00188,161.5,266.8,284.4,2.7,28,11.5,17.8,36,3.1,2.1,0.56,"South"
3838478,31.1373169991644,-88.9687,2025-01-25,"No",0,93.2,22.2,0.00236,167.6,266.5,287.9,2.9,29,12.8,17.6,35,3.6,2.4,0.65,"South"
3838479,31.1373169991644,-88.9687,2025-01-26,"No",11.2,76.9,41.8,0.00538,41.9,280.6,291.5,3.7,0,14.2,17.6,22,3.5,2.2,0.7,"South"
3838480,31.1373169991644,-88.9687,2025-01-27,"No",2.6,100,55.6,0.00689,56.2,278.5,291.1,2.9,0,16.2,17.9,19,2,1.4,0.36,"South"
3838481,31.1373169991644,-88.9687,2025-01-28,"No",0,91.2,49.3,0.00543,128.8,278.3,289.2,1.6,20,16.3,17.9,27,2.1,1.6,0.48,"South"
3838482,31.1373169991644,-88.9687,2025-01-29,"No",0,100,47,0.00739,90.9,280.2,294.8,2,20,17.1,18.1,26,2.5,1.8,0.6,"South"
3838483,31.1373169991644,-88.9687,2025-01-30,"No",3,91.3,48.5,0.00893,148.7,285.7,297.4,6.7,0,17.2,18.3,18,5.5,3.7,0.8,"South"
3838484,31.1373169991644,-88.9687,2025-01-31,"No",0,100,49.4,0.00765,108.9,277.9,294.6,5.1,29,17.8,18.3,25,3.3,2.3,0.47,"South"
3838485,31.1373169991644,-88.9687,2025-02-01,"Yes",0,83.5,31.3,0.00467,166.4,277.5,293,2.3,24,16.3,18.1,30,3.6,2.5,0.82,"South"
3838486,31.1373169991644,-88.9687,2025-02-02,"Yes",0,89.9,29.8,0.00531,168.6,278.3,295.8,2.1,24,15.8,17.6,31,3.8,2.7,0.96,"South"
3838487,31.1373169991644,-88.9687,2025-02-03,"Yes",0,96.2,33,0.00678,165.7,280.9,298.3,3.2,27,16,17.6,31,4.9,3.3,1.03,"South"
3838488,31.1373169991644,-88.9687,2025-02-04,"Yes",0,88,44.1,0.00894,160.8,286.4,298.5,2.8,25,15.6,17.5,30,4.1,3,0.94,"South"
3838489,31.1373169991644,-88.9687,2025-02-05,"Yes",0,83.2,44.5,0.00919,120.8,287.7,298.8,3.1,26,14.9,17.4,30,4.3,3,0.99,"South"
3838490,31.1373169991644,-88.9687,2025-02-06,"Yes",0.7,70.5,46.6,0.00993,128.3,291.5,299.4,4.5,0,13.8,17.2,23,5.7,3.8,1.16,"South"
3838491,31.1373169991644,-88.9687,2025-02-07,"Yes",0,76.2,45.2,0.01013,161,290.6,300.2,3.5,29,13.2,16.9,33,5.2,3.6,1.15,"South"
3838492,31.1373169991644,-88.9687,2025-02-08,"Yes",0,77.1,46.7,0.01044,171,290.9,300.2,5.1,36,12.9,16.7,35,6.1,4.2,1.12,"South"
3838493,31.1373169991644,-88.9687,2025-02-09,"Yes",0.4,100,43,0.00995,171,283.9,300.7,3,27,14.6,16.6,32,4.3,3.1,0.88,"South"
3838494,31.1373169991644,-88.9687,2025-02-10,"Yes",0,93.5,57.6,0.00811,115.5,284,292.8,3.3,26,15.5,16.6,30,2.9,2.1,0.48,"South"
3838495,31.1373169991644,-88.9687,2025-02-11,"Yes",12.8,100,44.7,0.00985,161.4,285.9,299.9,4.8,0,17.9,17.3,19,5.3,3.7,0.9,"South"
3838496,31.1373169991644,-88.9687,2025-02-12,"Yes",43.6,100,52.2,0.01085,120.5,280.6,299.1,7,0,21,18.6,14,3.6,2.5,0.44,"South"
3838497,31.1373169991644,-88.9687,2025-02-13,"Yes",0,100,57.8,0.0063,164.4,275.5,288.8,5.5,28,20.5,18.8,21,2.3,1.8,0.23,"South"
3838498,31.1373169991644,-88.9687,2025-02-14,"Yes",0,100,40.6,0.00592,140.9,275.9,293,4.4,26,19.9,18.9,23,3.9,2.7,0.57,"South"
3838499,31.1373169991644,-88.9687,2025-02-15,"Yes",13.4,100,50.7,0.01043,116.6,286.2,298.9,8,0,21,19.6,12,5.4,3.6,0.72,"South"
3842700,39.6439162457519,-90.2303862692646,2025-01-17,"No",0,91.8,41.7,0.00302,113.2,270.2,281.3,5.7,28,18.6,20.7,21,2.4,1.5,0.31,"Midwest"
3842701,39.6439162457519,-90.2303862692646,2025-01-18,"No",0,100,57.1,0.00199,91.5,259.4,271.5,6.9,28,19.4,20.8,18,0.7,0.5,0.06,"Midwest"
3842702,39.6439162457519,-90.2303862692646,2025-01-19,"No",0,80.9,50.6,0.00081,107.3,255.1,261.3,7,30,18.1,20.4,20,0.8,0.5,0.07,"Midwest"
3842703,39.6439162457519,-90.2303862692646,2025-01-20,"No",0,100,42,9e-04,117.2,252.3,264.7,4.3,24,18.9,20.3,21,0.7,0.5,0.08,"Midwest"
3842704,39.6439162457519,-90.2303862692646,2025-01-21,"No",0,86.6,35,0.00065,113.4,251.7,262.6,5.4,29,17.9,20.1,23,0.9,0.6,0.09,"Midwest"
3842705,39.6439162457519,-90.2303862692646,2025-01-22,"No",0,84,37.9,0.0015,74.4,262.2,272.6,6,30,16.9,19.9,23,1.7,1.1,0.19,"Midwest"
3842706,39.6439162457519,-90.2303862692646,2025-01-23,"No",0,100,48.4,0.0017,85.9,256.6,271.4,4.4,24,18.1,20,21,0.8,0.5,0.08,"Midwest"
3842707,39.6439162457519,-90.2303862692646,2025-01-24,"No",0,100,44.1,0.00152,119.3,256.6,271,4.3,24,18.9,20,22,0.9,0.6,0.1,"Midwest"
3842708,39.6439162457519,-90.2303862692646,2025-01-25,"No",0,93,41.7,0.00252,81.5,267.6,278.7,3.5,22,18.4,19.9,22,1.7,1.1,0.25,"Midwest"
3842709,39.6439162457519,-90.2303862692646,2025-01-26,"No",0,100,49.7,0.00211,106.4,263.9,274,2.9,20,19.1,19.8,21,1,0.7,0.14,"Midwest"
3842710,39.6439162457519,-90.2303862692646,2025-01-27,"No",0,100,37.4,0.00231,128.2,264.7,278.8,5.8,30,19.2,19.7,23,2.2,1.4,0.25,"Midwest"
3842711,39.6439162457519,-90.2303862692646,2025-01-28,"No",0,76.2,35.2,0.00275,125.8,271.5,282.1,5.2,30,17,19.4,25,3,1.9,0.41,"Midwest"
3842712,39.6439162457519,-90.2303862692646,2025-01-29,"No",0,77.2,30.8,0.00289,127.9,272,284.5,3.8,27,15.5,19.2,28,3,1.9,0.49,"Midwest"
3842713,39.6439162457519,-90.2303862692646,2025-01-30,"No",2.9,71.9,54.1,0.00358,58.4,276,280.4,4.1,0,15.1,19.1,18,2.1,1.4,0.31,"Midwest"
3842714,39.6439162457519,-90.2303862692646,2025-01-31,"No",1,100,54.2,0.00387,78.7,270.4,281.5,3.9,0,16.9,19.1,16,1.4,1,0.18,"Midwest"
3842715,39.6439162457519,-90.2303862692646,2025-02-01,"No",0,95.3,50.8,0.00319,126.9,270.5,279.7,5.2,29,17.5,19.1,24,1.9,1.3,0.23,"Midwest"
3842716,39.6439162457519,-90.2303862692646,2025-02-02,"No",0,87.8,41.3,0.00445,123.5,276.3,287.4,3.9,26,16.8,18.8,26,3,1.9,0.49,"Midwest"
3842717,39.6439162457519,-90.2303862692646,2025-02-03,"No",0,100,31.2,0.00507,124.1,272.8,293.3,4.9,30,17.3,18.7,27,4.3,2.8,0.67,"Midwest"
3842718,39.6439162457519,-90.2303862692646,2025-02-04,"No",0,72.8,45.8,0.00244,125,270.6,277.2,5.1,30,15.7,18.5,27,2.2,1.5,0.27,"Midwest"
3842719,39.6439162457519,-90.2303862692646,2025-02-05,"No",1.2,87.1,65.6,0.00302,41,271,275.6,5.6,0,16.3,18.6,17,1.3,0.9,0.14,"Midwest"
3842720,39.6439162457519,-90.2303862692646,2025-02-06,"No",0,96.8,51.9,0.0031,131.6,269.9,279,3.7,25,17.2,18.7,25,1.6,1.1,0.21,"Midwest"
3842721,39.6439162457519,-90.2303862692646,2025-02-07,"No",0,58.6,37.6,0.0018,95.3,269.5,275.4,3.8,27,14.9,18.2,29,2.2,1.4,0.31,"Midwest"
3842722,39.6439162457519,-90.2303862692646,2025-02-08,"No",1.3,97.6,66.4,0.00299,55.6,269.3,275.3,4.9,0,16.8,18.3,17,1.1,0.7,0.11,"Midwest"
3842723,39.6439162457519,-90.2303862692646,2025-02-09,"No",0,82.4,41.9,0.00179,68.6,264.8,274,3.1,23,16,18.1,27,1.4,1,0.2,"Midwest"
3842724,39.6439162457519,-90.2303862692646,2025-02-10,"No",0,88.2,42,0.00189,120.7,264.6,274.7,2.3,22,15.9,17.9,28,1.3,0.9,0.2,"Midwest"
3842725,39.6439162457519,-90.2303862692646,2025-02-11,"No",0,80.5,55.8,0.00244,84,269.2,274.7,5.2,29,15.5,17.8,27,1.6,1.1,0.18,"Midwest"
3842726,39.6439162457519,-90.2303862692646,2025-02-12,"No",3.5,100,75.7,0.0026,41.4,262.2,271.7,4.2,0,18.2,18.3,15,0.2,0.2,0,"Midwest"
3842727,39.6439162457519,-90.2303862692646,2025-02-13,"No",0,100,65.1,0.00171,144.7,259.4,268,5.5,28,19.2,18.4,22,0.6,0.5,0.04,"Midwest"
3842728,39.6439162457519,-90.2303862692646,2025-02-14,"No",2.9,100,48.8,0.00204,121.8,261.6,273.9,6.1,0,19.9,18.7,15,1.3,0.9,0.12,"Midwest"
3842729,39.6439162457519,-90.2303862692646,2025-02-15,"No",0.3,100,69.2,0.0032,74.4,268.7,275.7,4.6,23,20.4,18.7,19,0.9,0.7,0.08,"Midwest"
3842730,39.6439162457519,-90.2303862692646,2025-02-16,"No",0,100,66.9,0.00198,104.3,260,269.6,8.2,31,20.8,18.9,19,0.5,0.4,0.03,"Midwest"
3842731,39.6439162457519,-90.2303862692646,2025-02-17,"No",1.1,100,55.6,0.00121,46.4,256.2,265.4,4,0,20.9,19,13,0.6,0.4,0.06,"Midwest"
3842732,39.6439162457519,-90.2303862692646,2025-02-18,"No",0,81.1,52.1,9e-04,118.9,256.4,262.4,6.4,29,19.1,19,21,0.9,0.6,0.07,"Midwest"
3842733,39.6439162457519,-90.2303862692646,2025-02-19,"No",0.3,92.7,44.3,0.00094,73.8,255.3,264.8,6.1,30,18.6,18.9,23,1,0.6,0.09,"Midwest"
3842734,39.6439162457519,-90.2303862692646,2025-02-20,"No",0,99.6,43.3,0.00102,162.6,255.4,266.1,5.1,28,18.9,18.9,24,1,0.7,0.09,"Midwest"
3842735,39.6439162457519,-90.2303862692646,2025-02-21,"No",0,100,45.1,0.00158,157.4,257.9,271.4,2.7,21,19.2,19,23,1,0.8,0.11,"Midwest"
3842736,39.6439162457519,-90.2303862692646,2025-02-22,"No",0,97.9,35.8,0.00196,162.2,263.7,277.2,3.8,25,18.8,18.8,25,2,1.4,0.25,"Midwest"
3842737,39.6439162457519,-90.2303862692646,2025-02-23,"No",0,85.7,25.4,0.00274,160.5,269.9,286.4,4.4,29,17.1,18.6,28,4,2.6,0.57,"Midwest"
3842738,39.6439162457519,-90.2303862692646,2025-02-24,"No",0,74.4,29.5,0.00368,140.3,276,289,4.8,31,15.1,18.2,30,4.6,3,0.69,"Midwest"
3842739,39.6439162457519,-90.2303862692646,2025-02-25,"No",0,78.3,31.4,0.00407,164.8,276.7,289.7,3.8,29,14.1,18.1,32,4.2,2.8,0.69,"Midwest"
3842740,39.6439162457519,-90.2303862692646,2025-02-26,"No",0,88.4,32.4,0.00442,97.4,276.1,290.6,4.5,31,14.1,17.8,31,4.2,2.8,0.67,"Midwest"
3842741,39.6439162457519,-90.2303862692646,2025-02-27,"No",0,86,32.2,0.0036,169.2,273.6,287.5,5.4,35,14,17.6,33,4.3,2.8,0.56,"Midwest"
3842742,39.6439162457519,-90.2303862692646,2025-02-28,"No",0,100,20.3,0.00363,170,270.2,293.6,7,42,14.9,17.5,33,6.9,4.4,0.87,"Midwest"
3842743,39.6439162457519,-90.2303862692646,2025-03-01,"No",0,88.4,34.5,0.00182,167.1,263.9,276.9,4.7,32,14.9,17.3,32,2.4,1.6,0.26,"Midwest"
3842744,39.6439162457519,-90.2303862692646,2025-03-02,"No",0,66.8,21.4,0.00153,189.2,265.3,280.3,2.3,26,13.2,16.9,36,2.6,1.8,0.43,"Midwest"
3842745,39.6439162457519,-90.2303862692646,2025-03-03,"No",0.3,76.3,26.1,0.00331,178,273.9,289.4,6.5,41,12.5,16.7,36,5.7,3.7,0.72,"Midwest"
3842746,39.6439162457519,-90.2303862692646,2025-03-04,"No",40.7,100,55.5,0.00565,67.7,277.5,287.2,8,0,17.4,18,18,2.9,1.9,0.32,"Midwest"
3842747,39.6439162457519,-90.2303862692646,2025-03-05,"No",1.6,100,66.6,0.00359,62.3,269.5,278,10,0,18.6,18.2,15,1.2,0.8,0.09,"Midwest"
3842748,39.6439162457519,-90.2303862692646,2025-03-06,"No",0.9,72.7,32,0.00241,193.7,270.2,281.9,4.4,0,16.3,18,20,3.4,2.3,0.43,"Midwest"
3842749,39.6439162457519,-90.2303862692646,2025-03-07,"No",0,95,30.8,0.00373,154.2,272.5,289,5,32,16.2,17.9,30,4.4,2.9,0.6,"Midwest"
3842750,39.6439162457519,-90.2303862692646,2025-03-08,"No",0,77.2,30.2,0.00294,202.7,272.1,285.6,3.4,28,14.7,17.6,32,3.6,2.6,0.54,"Midwest"
3842751,39.6439162457519,-90.2303862692646,2025-03-09,"No",0,80.7,21.9,0.0031,204.3,272.2,290.7,4.2,32,13.7,17.4,35,5.3,3.5,0.8,"Midwest"
3842752,39.6439162457519,-90.2303862692646,2025-03-10,"No",0,73.5,18.9,0.00394,203.7,276.9,296.5,4.7,36,12.4,17.2,37,7.3,4.8,1.21,"Midwest"
3842753,39.6439162457519,-90.2303862692646,2025-03-11,"No",0,100,27.2,0.0051,200.2,273.8,295.7,3.4,30,13.8,16.9,35,5,3.5,0.88,"Midwest"
3842754,39.6439162457519,-90.2303862692646,2025-03-12,"No",0,100,30.5,0.00556,199.9,273.7,295.5,2.8,27,14.8,16.8,34,4.3,3.1,0.78,"Midwest"
3842755,39.6439162457519,-90.2303862692646,2025-03-13,"No",0,100,32.2,0.00756,202.4,279.3,299.8,4.1,31,15.5,16.8,33,5.9,4.1,1.02,"Midwest"
3842756,39.6439162457519,-90.2303862692646,2025-03-14,"No",10.6,86.5,32.9,0.00857,204.8,286,301.6,9,0,16.6,17.3,21,9.7,6.3,1.32,"Midwest"
3842757,39.6439162457519,-90.2303862692646,2025-03-15,"No",0.8,100,49.4,0.00604,177.3,272.7,289.9,6.2,0,17.3,17.4,19,2.9,2.1,0.29,"Midwest"
3842758,39.6439162457519,-90.2303862692646,2025-03-16,"No",0.3,84.8,40.6,0.00269,180.1,269.6,280.4,6.3,35,16.3,17.4,29,3.1,2.1,0.32,"Midwest"
3842759,39.6439162457519,-90.2303862692646,2025-03-17,"No",0,99.9,22.7,0.00334,214.1,270.3,291.4,6.4,38,16.3,17.6,31,6.3,4.1,0.77,"Midwest"
3842760,39.6439162457519,-90.2303862692646,2025-03-18,"No",0,85.4,24,0.00611,183.1,281.1,300.5,7.8,44,15,17.2,34,9.8,6.3,1.39,"Midwest"
3842761,39.6439162457519,-90.2303862692646,2025-03-19,"No",3.3,100,33.8,0.00629,162.9,274.1,296,8.6,0,16.2,17.3,21,6.3,4.1,0.72,"Midwest"
3842762,39.6439162457519,-90.2303862692646,2025-03-20,"No",0,66.2,34,0.00254,227.1,272.2,281.9,7.1,41,14.2,17,34,4.3,2.9,0.45,"Midwest"
3842763,39.6439162457519,-90.2303862692646,2025-03-21,"No",0,70.8,20.6,0.00316,211.4,274.3,291.8,7.2,46,12.6,16.5,38,7.4,4.8,0.91,"Midwest"
3842764,39.6439162457519,-90.2303862692646,2025-03-22,"No",1.1,69.3,27.2,0.00316,228.2,274.6,288.1,3.6,0,11.9,16.2,27,4.6,3.3,0.69,"Midwest"
3842765,39.6439162457519,-90.2303862692646,2025-03-23,"No",6.1,91.8,36.8,0.00434,142.8,275.1,288.9,7.3,0,13.9,16.6,24,4.8,3.2,0.56,"Midwest"
3842766,39.6439162457519,-90.2303862692646,2025-03-24,"No",0,63.6,32.1,0.00329,223.2,276.4,286.5,4.9,36,12.4,16.4,37,4.9,3.4,0.63,"Midwest"
3842767,39.6439162457519,-90.2303862692646,2025-03-25,"No",0,81.5,36.8,0.00399,205.1,275.6,287.6,2.9,28,12.4,16.1,37,3.7,2.7,0.55,"Midwest"
3842768,39.6439162457519,-90.2303862692646,2025-03-26,"No",0.3,76.5,28.9,0.00369,226.8,275.4,289.7,2.2,26,12,15.8,39,3.9,3,0.71,"Midwest"
3842769,39.6439162457519,-90.2303862692646,2025-03-27,"No",7,74.5,39.2,0.00519,87.1,280.7,290.8,6.5,0,13,16.1,26,5.2,3.4,0.7,"Midwest"
3842770,39.6439162457519,-90.2303862692646,2025-03-28,"No",0,63.2,29.5,0.00748,226.9,288.8,300.9,8.2,51,11.6,15.7,41,10.7,7.1,1.56,"Midwest"
3842771,39.6439162457519,-90.2303862692646,2025-03-29,"No",0.7,76.3,59.3,0.00927,177.4,289.2,294,6.9,0,12.1,15.6,27,5.3,3.7,0.67,"Midwest"
3842772,39.6439162457519,-90.2303862692646,2025-03-30,"No",0,100,47.1,0.00772,194.4,276.2,294.5,7.4,43,13.8,15.6,35,4.1,3,0.42,"Midwest"
3842773,39.6439162457519,-90.2303862692646,2025-03-31,"No",0,75.8,36,0.00343,214.5,274.5,285.6,5,36,13,15.6,38,4.3,3,0.51,"Midwest"
3842774,39.6439162457519,-90.2303862692646,2025-04-01,"No",5.5,84.2,37.2,0.00399,213.6,274.8,287.6,7.3,0,14,15.7,26,5,3.4,0.53,"Midwest"
3846897,33.5742139991302,-114.584302,2025-01-01,"Yes",0,53.2,13.2,0.00246,140.8,275.7,293.7,2.1,53,8.5,6.9,79,4,2.5,1.18,"Southwest"
3846898,33.5742139991302,-114.584302,2025-01-02,"Yes",0,47.1,9.1,0.0021,142.1,275.3,295.5,2.2,56,7.8,6.9,81,4.5,2.8,1.37,"Southwest"
3846899,33.5742139991302,-114.584302,2025-01-03,"Yes",0,35.6,7.7,0.00174,132.8,276.9,294.2,2.1,57,7,6.8,83,4.4,2.7,1.37,"Southwest"
3848072,36.7755919990949,-119.28064,2025-01-01,"No",0,43.9,26.2,0.00289,107.1,279.3,287.7,1.6,28,11.9,14.5,43,2.4,1.5,0.86,"Southwest"
3848073,36.7755919990949,-119.28064,2025-01-02,"No",0,47.7,27.5,0.00339,112.6,280.4,289.5,2,31,10.6,14.1,46,2.9,1.8,0.92,"Southwest"
3848074,36.7755919990949,-119.28064,2025-01-03,"No",3.8,62.6,33.3,0.00385,73.7,278.3,288.7,2.6,0,11.5,14.3,32,3,1.9,0.73,"Southwest"
3848075,36.7755919990949,-119.28064,2025-01-04,"No",0,69.7,50.2,0.00378,117.2,276.5,282.6,2.8,32,11.7,14.3,42,2,1.3,0.39,"Southwest"
3848076,36.7755919990949,-119.28064,2025-01-05,"No",0,64.6,39.2,0.00373,110.9,277.4,285.9,2,30,11.3,14.1,44,2.2,1.4,0.57,"Southwest"
3848077,36.7755919990949,-119.28064,2025-01-06,"No",0,67.4,41.1,0.00406,117.4,278,286.5,2.5,33,11.2,13.9,45,2.5,1.6,0.57,"Southwest"
3848078,36.7755919990949,-119.28064,2025-01-07,"No",0,56.9,36.7,0.00362,120.8,278.8,286.4,2.6,35,10.6,13.5,47,2.8,1.8,0.66,"Southwest"
3848079,36.7755919990949,-119.28064,2025-01-08,"No",0,52.8,29.2,0.00303,120.5,277.3,286.9,1.4,30,10,13.4,49,2.1,1.3,0.73,"Southwest"
3848080,36.7755919990949,-119.28064,2025-01-09,"No",0,52.4,25.2,0.00305,122.5,277.5,289.1,2.3,36,9.5,13.2,51,3.2,2,0.85,"Southwest"
3848081,36.7755919990949,-119.28064,2025-01-10,"No",0,47.6,24.3,0.00295,122.1,278.4,289.1,1.6,34,8.9,12.9,53,2.6,1.6,0.9,"Southwest"
3848082,36.7755919990949,-119.28064,2025-01-11,"No",0,52.7,31,0.00298,124,277.1,285.8,3.1,41,8.8,12.7,53,3.3,2.1,0.68,"Southwest"
3848083,36.7755919990949,-119.28064,2025-01-12,"No",0,50.1,28,0.00255,125.5,275.6,284.9,1.8,35,8.7,12.5,54,2.3,1.5,0.66,"Southwest"
3848084,36.7755919990949,-119.28064,2025-01-13,"No",0,49.9,27.2,0.00247,126.8,275.2,284.8,1.6,35,8.5,12.3,55,2.2,1.4,0.66,"Southwest"
3848085,36.7755919990949,-119.28064,2025-01-14,"Yes",0,46,21.3,0.00241,126.5,276,287.8,1.8,38,8.1,11.9,58,2.7,1.7,0.84,"Southwest"
3848086,36.7755919990949,-119.28064,2025-01-15,"Yes",0,42.7,19.9,0.00254,127.6,277.8,289.6,1.1,34,7.7,11.7,60,2.1,1.4,0.97,"Southwest"
3848087,36.7755919990949,-119.28064,2025-01-16,"Yes",0,45.1,22.1,0.00259,129.3,277.3,288.4,1.8,39,7.6,11.5,60,2.8,1.8,0.88,"Southwest"
3848088,36.7755919990949,-119.28064,2025-01-17,"Yes",0,46.1,24.7,0.00261,128.8,277.1,287,2.5,43,7.6,11.3,61,3.3,2.1,0.79,"Southwest"
3848089,36.7755919990949,-119.28064,2025-01-18,"Yes",0,50,27.1,0.00277,132,276.8,286.6,1.8,39,7.7,11.1,60,2.6,1.7,0.74,"Southwest"
3848090,36.7755919990949,-119.28064,2025-01-19,"Yes",0,53.5,28.9,0.00288,131.9,276.4,286.3,2,40,8,11,60,2.6,1.7,0.7,"Southwest"
3848091,36.7755919990949,-119.28064,2025-01-20,"Yes",0,55.4,29.9,0.00292,135.1,276.1,286,1.9,39,8.3,10.9,60,2.5,1.7,0.67,"Southwest"
3848092,36.7755919990949,-119.28064,2025-01-21,"Yes",0,48.8,24.5,0.00263,135.9,276.4,287.2,1.7,39,8.1,10.6,62,2.6,1.7,0.78,"Southwest"
3848093,36.7755919990949,-119.28064,2025-01-22,"Yes",0,45.8,22.2,0.00263,136.8,277.3,288.6,1.9,41,7.9,10.6,63,3,1.9,0.88,"Southwest"
3848094,36.7755919990949,-119.28064,2025-01-23,"Yes",0,42.7,19.2,0.0027,137.5,278.7,291,2.1,44,7.5,10.4,65,3.6,2.3,1.06,"Southwest"
3848095,36.7755919990949,-119.28064,2025-01-24,"Yes",0,43.7,19.2,0.00269,135.1,278.3,291,1.5,41,7.3,10.2,66,2.9,1.9,1.05,"Southwest"
3848096,36.7755919990949,-119.28064,2025-01-25,"Yes",8.5,53.9,34.7,0.00316,105.7,277.6,285.1,4.5,0,10.5,11,41,3.9,2.5,0.63,"Southwest"
3848097,36.7755919990949,-119.28064,2025-01-26,"Yes",1.5,65.9,49.5,0.00373,59.4,277.1,282.6,2.2,0,11.2,11.2,39,2,1.3,0.42,"Southwest"
3848098,36.7755919990949,-119.28064,2025-01-27,"Yes",0,61.6,40.1,0.00316,140.4,275.7,283.1,2.6,40,10.8,11.1,54,2.5,1.7,0.49,"Southwest"
3848099,36.7755919990949,-119.28064,2025-01-28,"Yes",0,58.1,33.8,0.00294,142.3,275.5,284.4,2.5,40,10.3,11,56,2.8,1.8,0.57,"Southwest"
3851820,34.0611899991241,-117.7586,2025-01-01,"No",0,36.5,7.1,0.00223,133.4,279.5,295.6,1.6,46,8.7,9,71,3.6,2.2,1.49,"Southwest"
3851821,34.0611899991241,-117.7586,2025-01-02,"No",0,30.4,3,0.0021,134.6,281.5,300.4,2.4,56,7.3,8.9,75,5.8,3.4,2.03,"Southwest"
3851822,34.0611899991241,-117.7586,2025-01-03,"No",0,48.5,16.2,0.00312,116.8,280,292.8,2.7,53,7.2,8.8,72,4.4,2.7,1.15,"Southwest"
3851823,34.0611899991241,-117.7586,2025-01-04,"No",0,77,38.8,0.00497,134.3,279.8,289.3,1.3,38,8.8,8.9,65,1.9,1.4,0.62,"Southwest"
3851824,34.0611899991241,-117.7586,2025-01-05,"No",0,34.2,6,0.0022,128.7,280.3,296.7,2.2,53,7.5,8.7,75,4.8,2.9,1.62,"Southwest"
3851825,34.0611899991241,-117.7586,2025-01-06,"No",0,48.6,13.2,0.0033,135.6,280.8,296,2.2,51,7.3,8.5,74,4.3,2.7,1.4,"Southwest"
3851826,34.0611899991241,-117.7586,2025-01-07,"No",0,48.3,21.3,0.00377,128.4,282.9,292.6,5,70,7.3,8.4,72,6.3,3.9,1.14,"Southwest"
3851827,34.0611899991241,-117.7586,2025-01-08,"No",0,32.4,8.3,0.00213,139.4,280.7,293.5,5.1,79,6.5,8.3,78,7.6,4.6,1.38,"Southwest"
3851828,34.0611899991241,-117.7586,2025-01-09,"No",0,21.5,1.5,0.00134,142,280.5,295.8,3.6,72,5.5,8.2,82,7,4.2,1.68,"Southwest"
3851829,34.0611899991241,-117.7586,2025-01-10,"No",0,23.6,2.6,0.00139,141.5,279.5,294.3,2.2,60,4.8,8,84,4.7,2.8,1.52,"Southwest"
